Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCJ19,OUT017,915.745361328
FDU01,OUT035,3318.09790039
FDT12,OUT035,3864.2434082
NCM18,OUT018,748.66394043
FDP19,OUT017,2101.24584961
NCR42,OUT049,653.512451172
FDN10,OUT046,1861.82128906
FDG44,OUT017,920.669067383
FDQ10,OUT046,2941.12768555
DRH13,OUT049,1696.66296387
FDT52,OUT013,3902.59375
FDM56,OUT045,1740.57104492
NCO43,OUT010,293.522521973
NCV29,OUT035,2826.15185547
NCF06,OUT013,3934.61987305
FDO50,OUT035,1480.59301758
FDT59,OUT013,3972.13891602
FDX40,OUT027,1035.42834473
FDE50,OUT017,3246.10913086
FDX51,OUT017,3264.42333984
NCD30,OUT018,1361.67236328
FDK15,OUT013,1692.3013916
FDL12,OUT045,927.786621094
FDK46,OUT017,4204.01464844
DRH49,OUT010,158.026580811
FDQ57,OUT046,2497.76269531
FDY59,OUT017,1584.50537109
FDO09,OUT018,3769.03198242
NCG30,OUT035,2098.24829102
FDM09,OUT017,2732.84155273
NCN17,OUT027,2629.46533203
NCS42,OUT013,1422.44116211
FDD02,OUT019,339.440032959
FDE34,OUT013,3146.28857422
FDU38,OUT045,3106.25097656
FDB33,OUT046,2656.71289062
NCJ29,OUT017,1450.12792969
FDZ27,OUT035,822.539428711
FDI40,OUT013,1433.30004883
FDG22,OUT013,679.373291016
FDT51,OUT017,1704.10668945
FDF20,OUT018,2830.24072266
FDV50,OUT035,2061.87597656
FDT02,OUT049,634.545593262
DRC49,OUT017,2530.72753906
FDF26,OUT049,2503.83422852
FDV52,OUT035,1991.09191895
FDX59,OUT049,648.695556641
FDV25,OUT035,3858.69116211
FDW23,OUT027,955.053588867
FDE53,OUT018,1511.07128906
FDA19,OUT017,2160.57739258
FDH22,OUT046,2043.47412109
NCO41,OUT013,1539.35559082
FDX12,OUT017,4043.28955078
FDF17,OUT013,3171.56640625
FDS11,OUT045,3666.0534668
FDR51,OUT035,2532.68017578
FDT49,OUT010,288.363067627
FDC56,OUT013,1978.13537598
FDR13,OUT027,3026.17553711
FDQ60,OUT035,2004.22717285
FDN38,OUT049,4039.59033203
NCL29,OUT013,2628.90673828
FDO13,OUT027,4027.35449219
FDE26,OUT018,2195.32470703
FDA31,OUT010,463.563293457
FDX14,OUT035,1184.4375
FDA34,OUT045,2812.81201172
FDF26,OUT013,2490.91479492
FDE38,OUT045,2688.62963867
DRI11,OUT046,1912.89221191
FDQ60,OUT027,2880.79663086
FDL21,OUT027,1093.52392578
DRC12,OUT027,5313.75292969
FDC47,OUT046,3878.52026367
FDE57,OUT045,2071.24462891
FDT14,OUT045,1970.0447998
NCZ53,OUT046,3188.82885742
FDE28,OUT018,3466.46972656
FDR19,OUT035,2517.59228516
NCF54,OUT019,441.628295898
FDZ08,OUT046,1272.75476074
NCJ05,OUT018,2138.765625
FDF59,OUT046,2094.83398438
NCO05,OUT035,1719.69665527
FDW24,OUT018,582.969421387
NCX42,OUT018,2306.77050781
NCA53,OUT035,796.727722168
FDI45,OUT019,489.318939209
FDG46,OUT046,1859.71472168
FDM20,OUT010,654.607849121
FDW11,OUT010,162.209823608
FDX08,OUT035,3051.04003906
NCK17,OUT035,708.097473145
FDK32,OUT018,2183.02832031
NCA42,OUT035,2708.45288086
DRI01,OUT035,2948.86132812
NCL55,OUT049,4136.90136719
DRE25,OUT018,1300.14111328
FDD14,OUT017,3145.07250977
FDB10,OUT046,3874.73803711
DRN11,OUT035,2508.00585938
FDP38,OUT018,571.271911621
NCA30,OUT017,3130.31494141
FDT15,OUT017,3197.77539062
NCP55,OUT018,686.988525391
FDF12,OUT035,2519.70336914
FDM21,OUT018,3651.61450195
FDX56,OUT035,3640.36376953
FDF10,OUT017,2536.7590332
FDT32,OUT045,2987.36157227
FDM51,OUT018,1346.59765625
NCR50,OUT018,2166.09814453
FDI19,OUT049,3928.42553711
FDX21,OUT017,1678.82885742
FDR31,OUT035,2528.83398438
FDY02,OUT013,4291.03125
NCA29,OUT045,2882.28271484
NCX17,OUT046,3441.13916016
FDM12,OUT045,3100.60058594
FDI53,OUT027,4092.01098633
NCU30,OUT049,2751.71411133
FDC56,OUT027,3309.10546875
FDK27,OUT018,1744.6862793
NCK18,OUT017,2800.6574707
FDB52,OUT019,738.760253906
DRG25,OUT027,5317.99707031
FDZ13,OUT049,842.319274902
FDB57,OUT019,540.063354492
FDR40,OUT046,1313.60375977
NCO14,OUT019,54.2447433472
NCN19,OUT045,3098.98339844
FDQ28,OUT019,404.680419922
FDO13,OUT018,2197.64135742
FDK48,OUT013,1356.11645508
FDU07,OUT018,2126.79003906
FDW20,OUT046,1983.85583496
FDV12,OUT010,281.523101807
FDH24,OUT013,2563.18261719
FDV59,OUT049,3537.93017578
FDK57,OUT045,1932.66394043
FDL16,OUT027,1177.4564209
NCQ17,OUT046,2512.34228516
FDJ15,OUT018,2839.65063477
FDX24,OUT049,1537.12463379
FDT47,OUT046,1594.77355957
FDT10,OUT049,989.489318848
FDZ37,OUT018,1141.14257812
FDW43,OUT027,6213.72412109
DRN36,OUT017,1580.98852539
FDJ14,OUT045,1357.80078125
FDA32,OUT013,3531.02392578
FDJ38,OUT019,501.919525146
FDQ57,OUT017,2540.83813477
NCQ41,OUT019,575.110229492
FDG56,OUT049,983.04864502
DRC13,OUT027,3292.04003906
FDV55,OUT035,2548.77734375
FDQ49,OUT045,2599.2331543
FDE29,OUT010,161.750411987
FDR03,OUT013,3744.87768555
FDD45,OUT049,1525.42712402
FDN38,OUT010,679.295593262
FDT56,OUT046,897.866821289
FDT48,OUT045,3119.2199707
FDU03,OUT049,2862.99414062
FDC56,OUT010,313.684387207
NCO43,OUT027,2585.72412109
FDQ27,OUT017,1794.60766602
FDR03,OUT046,3600.76245117
DRH23,OUT010,180.31817627
FDG22,OUT045,675.087524414
NCJ42,OUT013,1650.7734375
FDR24,OUT046,1424.79736328
FDW60,OUT035,2923.55371094
FDJ08,OUT013,3135.84814453
DRL59,OUT018,612.005859375
FDG60,OUT010,486.128601074
FDW27,OUT017,2558.21875
FDX14,OUT018,1116.49975586
FDC20,OUT013,929.210632324
NCS29,OUT018,3503.64331055
FDJ56,OUT046,1618.79602051
FDB20,OUT019,257.435272217
FDL28,OUT027,6159.05126953
FDW01,OUT018,2171.15356445
FDL03,OUT046,3030.70776367
FDX22,OUT049,3648.94702148
FDJ21,OUT035,2608.65063477
FDR31,OUT045,2431.80102539
FDG21,OUT035,2633.64160156
FDS22,OUT027,1139.68591309
FDK08,OUT035,1660.8894043
FDE17,OUT018,2132.62036133
NCN30,OUT017,1591.04333496
FDT50,OUT046,1524.75170898
NCX42,OUT049,2599.50219727
FDJ12,OUT035,3723.16601562
NCA18,OUT027,2924.84472656
FDP23,OUT019,543.893310547
FDX12,OUT013,3925.07470703
FDN40,OUT018,2075.04956055
FDV48,OUT035,1417.71020508
NCY54,OUT013,2825.86669922
FDL16,OUT010,139.369537354
FDR45,OUT018,3515.19677734
FDJ52,OUT046,2662.31103516
DRG01,OUT017,1402.6394043
FDP52,OUT013,3751.71191406
FDU58,OUT017,3206.27124023
FDL02,OUT045,1639.89343262
FDG28,OUT013,3902.59375
FDA19,OUT035,2121.734375
FDW46,OUT027,2001.92004395
NCD43,OUT049,1696.66296387
DRG39,OUT013,810.194824219
NCF55,OUT049,662.55267334
FDJ07,OUT046,1898.38183594
FDE08,OUT046,2470.50366211
FDP56,OUT019,146.85345459
FDT45,OUT045,801.938415527
FDF17,OUT018,2818.05761719
FDX44,OUT046,1314.32226562
FDM28,OUT027,4807.68115234
FDI36,OUT049,3168.42919922
FDS07,OUT045,1872.89233398
FDD36,OUT045,1897.65844727
FDW11,OUT046,954.538452148
FDN40,OUT049,2427.89379883
NCQ18,OUT049,1536.21313477
NCQ54,OUT017,2842.54052734
NCS42,OUT045,1386.10571289
DRH39,OUT010,175.154846191
FDC09,OUT027,2749.55053711
FDT08,OUT010,407.822784424
FDC08,OUT035,3902.71044922
FDT20,OUT017,719.436462402
FDS35,OUT035,1110.27001953
FDX58,OUT018,2854.87963867
FDW58,OUT046,1590.63830566
DRD27,OUT046,1605.67932129
FDH32,OUT019,265.926483154
FDS26,OUT035,4210.76953125
FDQ31,OUT046,1259.15930176
FDP11,OUT018,3135.44311523
FDD58,OUT017,1671.61047363
FDM33,OUT045,3429.37988281
FDZ16,OUT049,3177.93041992
NCS29,OUT010,1033.9206543
NCM18,OUT019,156.20274353
FDP11,OUT049,3560.25048828
NCC42,OUT017,2222.14135742
DRM23,OUT046,2872.79101562
NCN55,OUT027,6106.43603516
FDK46,OUT013,4191.72021484
FDR01,OUT046,3111.22338867
NCA05,OUT045,2176.81542969
NCP43,OUT017,3017.76318359
FDR12,OUT010,453.659576416
FDQ01,OUT013,3996.40380859
FDM13,OUT046,2022.17492676
FDQ19,OUT017,4041.37670898
FDK56,OUT019,498.086639404
NCX06,OUT010,529.652832031
FDO56,OUT027,3022.96362305
FDU45,OUT045,1876.46960449
FDI16,OUT019,183.182937622
FDL32,OUT046,1900.03417969
FDA07,OUT046,2064.83447266
FDA14,OUT045,2459.56933594
FDV46,OUT027,3452.46533203
NCO07,OUT035,3565.01220703
NCP41,OUT046,1686.1730957
FDY60,OUT018,1885.25195312
FDN38,OUT017,4093.59594727
FDO15,OUT046,1144.8536377
FDT60,OUT013,2058.89819336
FDA55,OUT035,3862.96337891
FDE02,OUT010,271.474121094
DRJ39,OUT049,3674.65039062
FDV34,OUT035,1210.39196777
FDS20,OUT027,5316.49316406
FDF02,OUT027,2672.2199707
FDW40,OUT017,2187.26733398
NCB43,OUT046,3019.62182617
FDR58,OUT017,1469.80993652
DRJ59,OUT035,609.632263184
NCD30,OUT017,1741.76916504
FDE14,OUT017,1602.28344727
FDC28,OUT018,1429.83935547
FDU16,OUT018,1091.88098145
NCD19,OUT035,933.563049316
FDU21,OUT046,540.515808105
FDV59,OUT027,5546.02636719
FDU03,OUT045,3116.73510742
FDC33,OUT010,658.214660645
NCR42,OUT035,686.134094238
DRH59,OUT035,1233.42224121
NCM31,OUT035,2134.86523438
FDS50,OUT035,3860.09863281
FDP39,OUT046,861.972290039
FDQ55,OUT013,1964.29443359
FDV36,OUT019,333.781524658
FDI05,OUT027,2248.68017578
FDS45,OUT027,2636.51074219
FDA39,OUT045,633.793029785
FDC37,OUT010,301.727874756
FDJ60,OUT027,4245.08203125
DRQ35,OUT046,2047.93713379
NCJ06,OUT046,1987.89709473
NCY42,OUT018,2107.04516602
DRM37,OUT049,3244.39916992
FDR14,OUT045,693.235717773
FDE51,OUT049,691.48626709
FDT33,OUT017,2806.24414062
FDR08,OUT013,1844.64282227
FDE36,OUT010,542.896240234
FDL22,OUT019,280.83996582
FDR44,OUT013,2094.31811523
FDI56,OUT019,262.181945801
FDE47,OUT010,356.521850586
FDV27,OUT010,265.046691895
FDV10,OUT049,693.940673828
FDC40,OUT045,1309.55859375
NCX41,OUT013,3530.19897461
NCQ38,OUT027,2676.21533203
FDV12,OUT027,2651.39746094
FDE52,OUT017,1441.82446289
FDG20,OUT027,4756.33300781
FDV16,OUT027,1051.54931641
FDI32,OUT017,1932.92578125
FDJ32,OUT049,994.227661133
FDN39,OUT018,2341.86181641
FDY34,OUT017,2817.97070312
FDC14,OUT035,750.234191895
FDA55,OUT017,3862.96337891
FDZ50,OUT010,508.641296387
DRG13,OUT049,2708.87280273
FDP01,OUT013,2414.66772461
NCG54,OUT017,2919.82226562
FDM13,OUT045,1985.83947754
NCO18,OUT027,4795.21435547
NCW41,OUT013,2506.84619141
FDM52,OUT027,3816.04394531
NCF55,OUT035,695.174316406
FDT09,OUT046,2176.06176758
NCM19,OUT035,1837.60424805
FDW12,OUT018,2258.28076172
FDP15,OUT019,861.155212402
FDK36,OUT045,746.125061035
FDZ25,OUT035,2960.43188477
NCW06,OUT049,3178.37353516
FDW60,OUT046,2968.53295898
DRC49,OUT013,2479.04003906
NCT17,OUT035,3355.42504883
NCN06,OUT018,2319.54614258
FDC45,OUT013,2872.79101562
DRJ47,OUT019,398.210144043
NCF06,OUT045,3852.14404297
FDE21,OUT010,361.884674072
DRG27,OUT013,679.370178223
FDW40,OUT049,2171.22094727
NCO53,OUT046,3376.26831055
FDE23,OUT049,700.358947754
FDQ16,OUT046,1645.53564453
FDS26,OUT045,3812.41772461
FDZ13,OUT010,148.750091553
FDS14,OUT049,2484.03710938
FDC10,OUT045,1838.91687012
FDY16,OUT049,3185.54418945
FDJ20,OUT035,2101.11303711
FDV43,OUT035,702.862609863
FDZ32,OUT027,2760.59521484
FDR23,OUT046,2890.85644531
FDN24,OUT035,878.784545898
FDE34,OUT027,5221.11279297
FDU31,OUT013,3560.78491211
FDW33,OUT018,1469.66162109
FDU26,OUT046,1864.26513672
FDE20,OUT027,4524.13867188
NCW05,OUT035,1672.63562012
FDB22,OUT018,2156.47705078
FDO56,OUT046,1902.32202148
FDA19,OUT027,3412.5480957
DRI39,OUT045,850.74420166
FDH52,OUT018,746.56262207
FDZ50,OUT035,3212.04223633
NCN42,OUT035,2550.45922852
FDB53,OUT013,2485.76171875
DRG11,OUT017,1684.296875
DRK11,OUT027,3796.20605469
FDQ60,OUT017,2060.2019043
FDT36,OUT017,664.805786133
DRG25,OUT018,2889.66455078
DRJ23,OUT046,3071.4909668
FDG05,OUT035,2641.16088867
NCK06,OUT018,1792.31115723
FDU52,OUT017,2530.72753906
FDW07,OUT018,1169.73095703
NCM17,OUT045,660.44708252
FDA22,OUT045,2693.38793945
NCA41,OUT018,2844.97192383
FDF38,OUT035,612.497070312
FDH52,OUT046,957.911804199
FDY58,OUT019,461.56439209
FDZ16,OUT045,3082.53515625
NCM18,OUT017,990.08380127
FDA22,OUT018,2352.99829102
NCJ43,OUT035,2923.18725586
FDI34,OUT027,6159.90576172
FDG56,OUT046,970.129211426
FDS34,OUT046,1877.08752441
DRC01,OUT035,829.658508301
FDQ04,OUT035,706.443786621
FDK04,OUT035,934.332824707
FDT51,OUT049,1665.33837891
FDV26,OUT017,3166.00268555
FDS04,OUT049,2152.44091797
FDW43,OUT018,3461.09179688
FDQ28,OUT010,404.680419922
NCK06,OUT017,2133.09301758
FDS23,OUT018,1861.88269043
FDZ36,OUT019,498.301452637
FDE56,OUT018,783.343933105
FDW10,OUT027,4034.9609375
NCN14,OUT045,2984.49682617
NCQ18,OUT045,1486.95825195
FDW08,OUT017,1748.25720215
FDU43,OUT035,3996.77441406
FDR33,OUT010,302.110473633
FDM24,OUT010,333.532104492
NCZ05,OUT046,1658.99890137
NCV41,OUT035,1947.69909668
FDV11,OUT018,2535.8996582
NCY05,OUT035,690.29864502
FDV44,OUT018,2835.88500977
FDW32,OUT049,1307.37402344
NCU18,OUT027,3378.85791016
NCC43,OUT035,4103.51025391
FDW19,OUT013,1802.21618652
FDN31,OUT035,3187.53564453
FDI48,OUT045,633.48236084
FDS24,OUT017,1302.0345459
FDF46,OUT049,1904.81738281
DRG23,OUT017,2508.00585938
FDG14,OUT018,2149.23120117
NCY30,OUT049,2856.6730957
FDO28,OUT018,1705.35705566
DRD24,OUT035,2228.15454102
FDI33,OUT049,1442.7545166
FDN32,OUT046,3237.59643555
FDR16,OUT045,3673.28027344
FDF26,OUT046,2490.91479492
NCN29,OUT018,576.001098633
FDE20,OUT045,2774.02832031
FDA46,OUT046,3193.37133789
FDU28,OUT045,2987.36157227
FDQ48,OUT045,1599.89648438
FDV36,OUT013,2095.44213867
FDR14,OUT018,584.738891602
FDP23,OUT017,3611.96508789
FDP56,OUT013,777.804321289
FDK48,OUT010,229.952713013
FDR48,OUT046,2368.18847656
NCY29,OUT049,913.928588867
FDM22,OUT018,634.606201172
DRJ01,OUT013,2575.99609375
FDZ43,OUT045,3833.17260742
FDV03,OUT035,2555.51464844
FDX11,OUT027,5251.89404297
NCA41,OUT027,5374.59228516
FDE38,OUT017,2776.65258789
FDI27,OUT018,561.397460938
FDN32,OUT013,3237.59643555
NCN43,OUT017,2157.32397461
FDB47,OUT027,5534.94482422
FDV03,OUT017,2555.51464844
NCN30,OUT045,1503.0201416
NCV54,OUT010,305.776153564
FDV07,OUT013,1678.19799805
FDP07,OUT049,3060.39990234
FDK48,OUT018,945.668518066
FDM15,OUT019,275.048797607
FDY19,OUT027,3012.18994141
FDK46,OUT046,4191.72021484
FDY11,OUT045,1061.10205078
FDH09,OUT046,854.721191406
FDO08,OUT027,4169.83447266
FDU14,OUT013,4073.73046875
FDD22,OUT027,2994.97607422
FDM27,OUT017,2667.45898438
FDL02,OUT027,2673.90185547
NCA17,OUT035,2560.85546875
FDE38,OUT019,398.712432861
NCG07,OUT049,3178.37353516
DRC27,OUT013,3856.47094727
FDA27,OUT035,3996.59375
FDW40,OUT045,2121.96606445
DRI11,OUT013,1912.89221191
FDN50,OUT046,1556.14123535
FDR12,OUT046,2908.74438477
FDT34,OUT027,2661.71533203
FDW11,OUT035,1000.07952881
NCO30,OUT027,5157.83740234
FDZ34,OUT017,3184.39038086
FDU45,OUT017,1964.49279785
NCD42,OUT035,700.353271484
FDX25,OUT045,2898.55224609
NCR29,OUT046,888.791748047
FDX43,OUT019,272.170196533
FDB04,OUT010,237.547897339
FDR49,OUT027,1343.3984375
FDS39,OUT018,1837.38720703
FDW58,OUT045,1386.69165039
FDG22,OUT019,64.2546234131
FDG31,OUT017,1076.31237793
NCV53,OUT027,6131.50537109
DRJ37,OUT035,2564.02978516
FDV07,OUT035,1830.42321777
FDW52,OUT018,2332.51464844
FDT15,OUT045,3063.61206055
FDD02,OUT018,1663.66650391
FDM16,OUT035,1207.80151367
NCE55,OUT046,2866.06933594
FDB57,OUT018,3344.28125
FDQ04,OUT013,683.624450684
FDQ47,OUT019,36.817691803
FDY14,OUT019,809.405883789
DRK37,OUT017,3350.328125
FDO25,OUT017,3581.0480957
FDL57,OUT046,4243.12939453
NCK29,OUT018,1784.3972168
FDK46,OUT027,6421.96435547
NCB43,OUT010,399.910247803
DRE01,OUT027,6058.33691406
FDC46,OUT018,2888.82080078
FDQ23,OUT045,1647.40808105
FDX38,OUT049,818.968566895
FDG60,OUT018,3408.99267578
FDW55,OUT017,4012.99609375
FDP39,OUT013,790.02166748
FDB20,OUT018,1057.12744141
FDV21,OUT017,2070.30029297
FDZ02,OUT013,1529.56872559
FDP19,OUT027,3354.12890625
FDA38,OUT035,3641.28979492
FDH22,OUT045,2007.13830566
DRM11,OUT045,4079.36132812
FDO12,OUT027,5407.59179688
FDT14,OUT049,2019.29968262
FDW34,OUT010,603.830749512
FDG04,OUT027,5266.67919922
FDW59,OUT018,1140.70739746
FDR33,OUT018,1445.44799805
FDP32,OUT013,2066.86523438
FDL13,OUT027,6188.21484375
FDD22,OUT013,1881.3112793
FDV40,OUT027,2000.33972168
NCD55,OUT046,661.598205566
FDQ20,OUT010,54.2447433472
FDD28,OUT045,885.758728027
FDC39,OUT045,3417.27734375
NCR17,OUT049,1919.18762207
DRO35,OUT018,1695.03515625
FDF40,OUT049,4045.09887695
FDR31,OUT018,2135.46289062
NCQ41,OUT017,3283.16723633
FDP38,OUT046,779.375183105
NCU54,OUT027,5506.01074219
FDG22,OUT018,468.024139404
DRK59,OUT013,3758.83325195
FDC37,OUT046,1680.93530273
NCO42,OUT013,2260.07617188
NCT42,OUT017,2491.40625
FDX27,OUT035,1579.41259766
FDV40,OUT018,938.700134277
FDT45,OUT027,1706.07470703
FDS47,OUT019,254.697998047
FDR45,OUT035,4058.47265625
FDB03,OUT045,3747.42919922
FDO49,OUT035,926.516052246
FDU60,OUT027,4279.29882812
FDB26,OUT018,623.245727539
FDB46,OUT017,3561.8581543
FDQ37,OUT019,592.071166992
FDN03,OUT017,4177.78955078
NCX30,OUT045,3952.96826172
FDK32,OUT019,410.687530518
DRM47,OUT013,3164.43457031
NCO02,OUT046,1093.1953125
FDP04,OUT013,1090.8503418
NCO43,OUT049,1709.63305664
FDD59,OUT013,1312.57287598
FDQ10,OUT017,2992.81518555
FDW45,OUT035,2599.04858398
NCK30,OUT049,4027.61865234
FDU31,OUT018,3148.89697266
NCQ17,OUT019,415.369567871
FDN01,OUT017,2922.1328125
FDZ19,OUT049,2865.22045898
DRG37,OUT017,2591.85717773
FDE32,OUT045,419.916564941
FDO34,OUT049,2801.61987305
FDM04,OUT019,132.055206299
FDZ25,OUT049,2921.66381836
FDU08,OUT049,1676.85180664
NCW30,OUT045,3768.86645508
NCM18,OUT013,967.264465332
FDS22,OUT035,791.784973145
NCH18,OUT017,3974.6184082
FDC23,OUT013,2925.67773438
FDY46,OUT013,3010.12011719
NCU06,OUT046,3873.91479492
FDX57,OUT045,1514.99682617
FDX36,OUT027,5731.65966797
FDL16,OUT045,747.679077148
FDT16,OUT010,1067.51977539
FDN16,OUT018,1432.19555664
FDC03,OUT046,3158.28930664
DRF60,OUT013,3924.02124023
FDS27,OUT027,5308.83447266
FDP33,OUT010,660.149719238
FDJ36,OUT018,1475.14672852
NCR42,OUT013,640.593017578
FDV14,OUT017,1394.76391602
NCP42,OUT035,3246.80102539
FDB50,OUT027,2275.50244141
NCC30,OUT027,4700.31152344
FDA23,OUT018,1450.546875
FDW16,OUT017,1481.30212402
FDQ52,OUT010,536.373596191
FDB58,OUT049,2186.13598633
NCP29,OUT049,1094.22351074
NCM05,OUT045,3969.359375
FDO25,OUT013,3514.12280273
NCM54,OUT046,2141.57275391
NCL54,OUT046,2937.59521484
FDL39,OUT010,457.896881104
FDF53,OUT018,2769.05859375
NCQ42,OUT035,2158.08154297
FDF58,OUT013,1048.9041748
FDZ04,OUT035,1137.80883789
FDE26,OUT019,377.216339111
FDS60,OUT017,2754.27197266
FDV58,OUT017,2799.84033203
FDM04,OUT045,780.338256836
FDE08,OUT035,2548.77734375
NCB43,OUT049,3032.54125977
FDU11,OUT010,376.085693359
FDF22,OUT019,511.445556641
FDE24,OUT013,2161.44384766
DRJ49,OUT046,2134.40795898
NCQ53,OUT035,4081.7746582
NCL41,OUT013,649.57434082
FDR22,OUT013,1766.44189453
FDH04,OUT035,1553.67443848
DRH15,OUT045,643.034667969
FDY40,OUT049,815.635253906
NCI17,OUT035,1558.77526855
NCC18,OUT013,2797.77001953
FDY28,OUT027,5523.63378906
FDB45,OUT027,3228.18701172
NCL30,OUT018,1764.4329834
FDM10,OUT017,3392.55810547
FDH22,OUT027,3260.88867188
NCZ53,OUT017,3240.51635742
NCI18,OUT013,3617.11645508
FDH14,OUT027,3390.73266602
FDR36,OUT027,1095.29650879
FDW01,OUT045,2467.49169922
FDK02,OUT027,3185.66650391
FDJ02,OUT018,2194.5871582
FDU55,OUT013,4734.71923828
NCV18,OUT027,2404.92480469
FDH14,OUT018,1812.8782959
FDZ37,OUT045,1396.0871582
FDX49,OUT049,3833.96923828
NCD43,OUT046,1683.74353027
FDZ07,OUT013,970.129211426
FDK43,OUT035,2155.13867188
FDR32,OUT018,3410.26025391
FDT39,OUT013,2418.70800781
NCV54,OUT017,2041.35180664
FDF38,OUT018,355.606811523
FDV60,OUT046,3009.67749023
FDH44,OUT027,3837.16870117
FDS21,OUT046,961.17175293
NCL41,OUT045,613.238830566
FDM46,OUT017,1539.37890625
FDU27,OUT045,748.467773438
NCJ54,OUT017,3938.7746582
DRG51,OUT018,2334.88793945
NCA29,OUT019,468.319702148
FDR47,OUT045,3050.6472168
NCL19,OUT027,3415.20043945
DRG01,OUT049,1245.78039551
FDG10,OUT046,865.761291504
NCV05,OUT049,2519.81811523
NCH18,OUT019,574.897277832
FDV14,OUT018,1113.91662598
DRJ23,OUT035,3216.96411133
DRJ11,OUT046,3155.42456055
FDZ03,OUT017,3212.04223633
FDI27,OUT010,141.795837402
FDJ14,OUT018,1156.99829102
FDU32,OUT017,2063.22802734
FDD47,OUT027,4663.36669922
DRF36,OUT035,3336.12451172
FDM21,OUT046,4046.54003906
FDV10,OUT018,469.672302246
FDH60,OUT018,2776.27685547
FDX47,OUT010,372.131622314
FDT19,OUT019,466.428039551
FDO11,OUT045,3939.32006836
FDH24,OUT027,4188.60644531
FDL02,OUT018,1496.02758789
FDB02,OUT049,2909.7121582
FDA43,OUT046,3135.84814453
FDG52,OUT045,740.960144043
DRC12,OUT013,3137.64135742
FDY37,OUT018,1852.20410156
NCU18,OUT045,2125.10839844
FDU09,OUT035,940.787597656
DRJ25,OUT027,1336.8828125
DRE12,OUT018,1568.07165527
DRL47,OUT017,2122.14526367
DRK01,OUT046,1529.80932617
FDC22,OUT019,491.815368652
FDG44,OUT013,858.812866211
FDW04,OUT035,2163.44213867
FDK09,OUT049,3897.44677734
NCN43,OUT035,2157.32397461
FDG04,OUT049,3204.77490234
FDH32,OUT010,265.926483154
DRI47,OUT017,2591.85717773
DRE15,OUT013,1150.0559082
FDY11,OUT035,1180.59277344
FDO60,OUT049,673.648803711
FDQ20,OUT018,464.788391113
FDO57,OUT027,4808.02832031
FDT14,OUT019,352.629241943
FDA57,OUT049,678.76739502
DRN35,OUT017,700.783874512
FDJ03,OUT046,784.964050293
FDX28,OUT017,1684.296875
DRE25,OUT045,1385.59716797
FDR09,OUT046,3732.88964844
FDB23,OUT035,3775.26293945
FDO08,OUT045,2587.01464844
FDQ23,OUT049,1696.66296387
FDW04,OUT013,2111.75463867
DRK13,OUT010,441.64944458
NCL17,OUT027,3354.07080078
FDY21,OUT035,3232.08837891
FDJ38,OUT027,5334.99414062
FDA37,OUT019,334.599090576
FDV43,OUT013,680.043273926
FDL36,OUT046,1519.04040527
FDD53,OUT045,630.981750488
FDZ19,OUT010,450.763031006
FDV21,OUT045,2004.99853516
NCL54,OUT018,2611.81201172
DRI47,OUT027,3831.81762695
DRG03,OUT049,2508.82421875
FDG21,OUT013,2565.27539062
FDW03,OUT018,1484.33654785
NCI55,OUT046,2049.10986328
DRC36,OUT019,492.183685303
FDH22,OUT017,2072.44018555
FDV20,OUT045,2041.81835938
NCU41,OUT027,5216.49853516
FDN46,OUT027,2642.77050781
FDK50,OUT045,2631.58496094
NCA05,OUT027,4469.78955078
DRH01,OUT018,2608.02441406
FDT08,OUT018,2171.15356445
FDM08,OUT018,3308.14892578
FDZ07,OUT035,992.948547363
FDS22,OUT017,901.763366699
FDV35,OUT027,3709.42553711
FDI28,OUT010,256.926605225
FDW58,OUT027,3378.05957031
FDT52,OUT045,3820.11791992
FDY34,OUT046,2676.62158203
FDR10,OUT046,2702.93164062
FDK57,OUT017,1997.96533203
FDR02,OUT027,2726.22290039
FDX49,OUT046,3821.04980469
FDQ20,OUT046,676.137390137
DRK23,OUT045,3982.95605469
NCW06,OUT046,3165.45410156
FDR31,OUT017,2519.82397461
NCE43,OUT013,2748.50341797
DRO59,OUT027,2134.96386719
FDN09,OUT049,4004.77856445
FDR11,OUT046,2665.07373047
FDO57,OUT013,2644.26538086
NCX18,OUT017,3212.11767578
FDB05,OUT018,3698.28466797
FDQ08,OUT018,756.108581543
NCG43,OUT035,1561.91455078
FDJ56,OUT013,1618.79602051
FDA13,OUT010,58.0996856689
FDO56,OUT017,1954.00976562
FDB37,OUT018,3530.57080078
FDZ02,OUT018,1300.40905762
FDQ24,OUT046,4090.21899414
FDM16,OUT013,1156.11376953
FDU35,OUT049,1641.97814941
FDT35,OUT035,2740.30151367
NCX30,OUT049,3901.28344727
FDG04,OUT017,3243.54296875
FDI12,OUT035,1403.84887695
FDE35,OUT035,1003.45288086
NCP14,OUT027,2649.04174805
NCY53,OUT045,1721.02636719
FDP49,OUT017,940.159667969
FDQ04,OUT017,706.443786621
FDM39,OUT035,3149.0065918
FDO58,OUT019,305.974639893
FDC56,OUT017,1944.02185059
NCQ54,OUT046,2790.85302734
FDV10,OUT027,1203.64794922
NCK17,OUT046,662.556396484
NCF55,OUT027,1043.07519531
FDV33,OUT013,4038.60009766
NCH29,OUT019,301.146911621
